  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\III
 _kaltes_Nahwaermenetz\III_kaltes_Nahwaermenetz.dck                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:44
 TIME                                   ,Strom_Quartier                          ,Netzstrom                               ,sum_PV_Bestand                          ,COP_SB                                  ,COP_FVR                                 ,COP_TV                                  ,COP_SPS_W                               ,COP_SpS_S_TWW                           ,Strom_WP_Winter                         ,Q_WP_Winter                             ,Strom_WP_Sommer                         ,Q_WP_Sommer                             ,Strom_el_Nacherhitzung_SpS              ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,
  +1.8025000000000000E+02,  +3.9668780200119798E+01,  +3.7593110624455178E+01,  +2.0756695756646169E+00,  +3.5525418940261884E+00,  +3.6086955431415251E+00,  +3.4989141969814752E+00,  +3.6086955431415251E+00,  +2.7984600000000004E+00,  +1.8276983686777001E+01,  +6.5956069572542518E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.3678264186639986E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8050000000000000E+02,  +3.9298517702166592E+01,  +3.7195373349755847E+01,  +2.1031443524107445E+00,  +3.5500570720692246E+00,  +3.6061859057416639E+00,  +3.4964521808825029E+00,  +3.6061859057416639E+00,  +2.7984600000000004E+00,  +1.8390940395226714E+01,  +6.6321150046601602E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5337234328032388E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8075000000000000E+02,  +3.8845955332538061E+01,  +3.6734942539908531E+01,  +2.1110127926295323E+00,  +3.5475772634570517E+00,  +3.6036813026751151E+00,  +3.4939951594841085E+00,  +3.6036813026751151E+00,  +2.7984600000000004E+00,  +1.8422296114946146E+01,  +6.6388084061775842E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5149849223628951E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8100000000000000E+02,  +3.8188142819641939E+01,  +3.6088930536900769E+01,  +2.0992122827411697E+00,  +3.5451024516724479E+00,  +3.6011817174336063E+00,  +3.4915431162576649E+00,  +3.6011817174336063E+00,  +2.7984600000000004E+00,  +1.8186433865584501E+01,  +6.5492653142058288E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4398253661467447E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8125000000000000E+02,  +3.7363696954094777E+01,  +3.3811949365032582E+01,  +3.5517475890621952E+00,  +3.5426326202743113E+00,  +3.5986871335846313E+00,  +3.4890960347509892E+00,  +3.5986871335846313E+00,  +2.7984600000000004E+00,  +1.7850002516595996E+01,  +6.4236574390927302E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6533658144477473E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8150000000000000E+02,  +3.7329465725481583E+01,  +3.3863725160026242E+01,  +3.4657405654553384E+00,  +3.5401677528971880E+00,  +3.5961975347709925E+00,  +3.4866538985878868E+00,  +3.5961975347709925E+00,  +2.7984600000000004E+00,  +1.7798444489225080E+01,  +6.4006722194909585E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.4687242062267254E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8175000000000000E+02,  +3.7599628178188951E+01,  +3.4252227030827029E+01,  +3.3474011473619236E+00,  +3.5364801196166051E+00,  +3.5924728484391122E+00,  +3.4830003219049845E+00,  +3.5924728484391122E+00,  +2.7984600000000004E+00,  +1.7839534277767655E+01,  +6.4088042521679142E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.1291164453210146E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8200000000000000E+02,  +3.8080360676425116E+01,  +3.4882911086639538E+01,  +3.1974495897855784E+00,  +3.5303586454103035E+00,  +3.5862897242504550E+00,  +3.4769355152520940E+00,  +3.5862897242504550E+00,  +2.7984600000000004E+00,  +1.7714187922781498E+01,  +6.3528210120912796E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.5734923996298396E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8225000000000000E+02,  +3.6764507653348971E+01,  +3.0816198714562262E+01,  +5.9483089387867079E+00,  +3.5230523505152607E+00,  +3.5789096136838223E+00,  +3.4696970772781639E+00,  +3.5789096136838223E+00,  +2.7984600000000004E+00,  +1.7093551122222646E+01,  +6.1176274443318512E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4244049053950917E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8250000000000000E+02,  +3.5560733023930382E+01,  +3.0000184630906823E+01,  +5.5605483930235575E+00,  +3.5157895781154260E+00,  +3.5715732152285433E+00,  +3.4625019930333996E+00,  +3.5715732152285433E+00,  +2.7984600000000004E+00,  +1.6774930176293640E+01,  +5.9912891304979389E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9792580484375433E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8275000000000000E+02,  +3.6799273987770206E+01,  +3.1671063506041104E+01,  +5.1282104817291012E+00,  +3.5073716746242374E+00,  +3.5630696651226423E+00,  +3.4541628337554497E+00,  +3.5630696651226423E+00,  +2.7984600000000004E+00,  +1.7232533114842763E+01,  +6.1400715994717643E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.5956619398481786E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8300000000000000E+02,  +3.8289130615643870E+01,  +3.3630814949889860E+01,  +4.6583156657540075E+00,  +3.4966337643525720E+00,  +3.5522220172920549E+00,  +3.4435258279475951E+00,  +3.5522220172920549E+00,  +2.7984600000000004E+00,  +1.7795835040257479E+01,  +6.3214757046100054E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.5060822426931653E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8325000000000000E+02,  +3.8678130381114713E+01,  +3.6310101498009509E+01,  +2.3680288831052030E+00,  +3.4848122699440758E+00,  +3.5402790784899492E+00,  +3.4318160193004537E+00,  +3.5402790784899492E+00,  +2.7984600000000004E+00,  +1.7881335263030248E+01,  +6.3304917127170562E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.2732628091436977E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8350000000000000E+02,  +3.8538577010471840E+01,  +3.6504937101263252E+01,  +2.0336399092085848E+00,  +3.4731056006151495E+00,  +3.5284514927407384E+00,  +3.4202205646298927E+00,  +3.5284514927407384E+00,  +2.7984600000000004E+00,  +1.7632236219561619E+01,  +6.2214490209269506E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.7093461345814127E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8375000000000000E+02,  +3.9512387725719279E+01,  +3.7828506659926134E+01,  +1.6838810657931478E+00,  +3.4643976303055743E+00,  +3.5196531544143093E+00,  +3.4115957259336729E+00,  +3.5196531544143093E+00,  +2.7984600000000004E+00,  +1.7671711712153659E+01,  +6.2198295871581919E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.9359738819528902E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8400000000000000E+02,  +4.0190386614034054E+01,  +3.8733053529041975E+01,  +1.4573330849920803E+00,  +3.4615089827443439E+00,  +3.5167344502854889E+00,  +3.4087347298324562E+00,  +3.5167344502854889E+00,  +2.7984600000000004E+00,  +1.7618540498495463E+01,  +6.1959728334809071E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.9689972381575458E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8425000000000000E+02,  +4.1695737154048331E+01,  +4.1064255679330600E+01,  +6.3148147471773242E-01,  +3.4615089827443439E+00,  +3.5167344502854889E+00,  +3.4087347298324562E+00,  +3.5167344502854889E+00,  +2.7984600000000004E+00,  +1.7868026344505623E+01,  +6.2837103804331619E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.1356900767748206E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8450000000000000E+02,  +4.5184068324043608E+01,  +4.4891335824085907E+01,  +2.9273249995769940E-01,  +3.4615089827443439E+00,  +3.5167344502854889E+00,  +3.4087347298324562E+00,  +3.5167344502854889E+00,  +2.7984600000000004E+00,  +1.9157435599818868E+01,  +6.7371613753008660E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4647727430501281E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8475000000000000E+02,  +4.5964762008202172E+01,  +4.5940639996624789E+01,  +2.4122011577379969E-02,  +3.4626634271089864E+00,  +3.5179009111380837E+00,  +3.4098781195546075E+00,  +3.5179009111380837E+00,  +2.7984600000000004E+00,  +1.9704637798489447E+01,  +6.9318963264951947E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9576598975863533E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8500000000000000E+02,  +4.4188128501991329E+01,  +4.4188128501991329E+01,  +0.0000000000000000E+00,  +3.4661334545085478E+00,  +3.5214070196981662E+00,  +3.4133149547023964E+00,  +3.5214070196981662E+00,  +2.7984600000000004E+00,  +1.8974053907542881E+01,  +6.6815366622152922E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.2206337481827223E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8525000000000000E+02,  +4.4485480623731760E+01,  +4.4485480623731760E+01,  +0.0000000000000000E+00,  +3.4707753631681579E+00,  +3.5260971046925076E+00,  +3.4179125473894514E+00,  +3.5260971046925076E+00,  +2.7984600000000004E+00,  +1.9036064791050329E+01,  +6.7123012944461550E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.3775655426291582E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8550000000000000E+02,  +4.4612859691016752E+01,  +4.4612859691016752E+01,  +0.0000000000000000E+00,  +3.4754352963962463E+00,  +3.5308052987362939E+00,  +3.4225280891991399E+00,  +3.5308052987362939E+00,  +2.7984600000000004E+00,  +1.8949758867145047E+01,  +6.6907909017890802E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.3205519410297324E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8575000000000000E+02,  +4.2453316598295338E+01,  +4.2453316598295338E+01,  +0.0000000000000000E+00,  +3.4795274009216013E+00,  +3.5349396981985435E+00,  +3.4265812922056802E+00,  +3.5349396981985435E+00,  +2.7984600000000004E+00,  +1.8052357235818885E+01,  +6.3813994238957896E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.7706103934038082E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8600000000000000E+02,  +4.1271459278244137E+01,  +4.1271459278244137E+01,  +0.0000000000000000E+00,  +3.4824588767529190E+00,  +3.5379014242871336E+00,  +3.4294849459049837E+00,  +3.5379014242871336E+00,  +2.7984600000000004E+00,  +1.7628397114587443E+01,  +6.2367531259598117E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5858095976805679E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8625000000000000E+02,  +4.1359551295317694E+01,  +4.1359551295317694E+01,  +0.0000000000000000E+00,  +3.4848093281886592E+00,  +3.5402761011629065E+00,  +3.4318131168043915E+00,  +3.5402761011629065E+00,  +2.7984600000000004E+00,  +1.7544670385936353E+01,  +6.2112977270111060E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.3202324708397494E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8650000000000000E+02,  +4.1464133798551636E+01,  +4.1464133798551636E+01,  +0.0000000000000000E+00,  +3.4871643724499264E+00,  +3.5426553919833963E+00,  +3.4341458616850251E+00,  +3.5426553919833963E+00,  +2.7984600000000004E+00,  +1.7512722520518125E+01,  +6.2041540865622594E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0393888042950911E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8675000000000000E+02,  +4.2250229459680398E+01,  +4.2250229459680398E+01,  +0.0000000000000000E+00,  +3.4901148131910178E+00,  +3.5456361724834444E+00,  +3.4370683996499767E+00,  +3.5456361724834444E+00,  +2.7984600000000004E+00,  +1.7824682784217305E+01,  +6.3199840042763789E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.9912546591818820E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8700000000000000E+02,  +2.6289902997895389E+01,  +2.6289902997895389E+01,  +0.0000000000000000E+00,  +3.4942575820266204E+00,  +3.5498214724302426E+00,  +3.4411720551360188E+00,  +3.5498214724302426E+00,  +2.7984600000000004E+00,  +1.1263695465444181E+01,  +3.9984108022148909E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.1269037204854930E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8725000000000000E+02,  +9.5342384789353787E+00,  +9.5342384789353787E+00,  +0.0000000000000000E+00,  +3.4990093774371944E+00,  +3.5546219510186954E+00,  +3.4458790822630760E+00,  +3.5546219510186954E+00,  +2.7984600000000004E+00,  +4.2833087192103552E+00,  +1.5225543196294900E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.8060538275269357E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8750000000000000E+02,  +9.4738945788689026E+00,  +9.4738945788689026E+00,  +0.0000000000000000E+00,  +3.5037799004719119E+00,  +3.5594412416659038E+00,  +3.4506047617427100E+00,  +3.5594412416659038E+00,  +2.7984600000000004E+00,  +4.1776554827112022E+00,  +1.4870119218633931E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8775000000000000E+02,  +9.3898690116981562E+00,  +9.3898690116981562E+00,  +0.0000000000000000E+00,  +3.5067705668224600E+00,  +3.5624624249577335E+00,  +3.4535673689448103E+00,  +3.5624624249577335E+00,  +2.7984600000000004E+00,  +4.1689741123568824E+00,  +1.4851813625892913E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8800000000000000E+02,  +9.5310908581287634E+00,  +9.5310908581287634E+00,  +0.0000000000000000E+00,  +3.5061718434376985E+00,  +3.5618575955498910E+00,  +3.4529742597369126E+00,  +3.5618575955498910E+00,  +2.7984600000000004E+00,  +4.2465634627412898E+00,  +1.5125654324749711E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8825000000000000E+02,  +9.0488912245098039E+00,  +9.0488912245098039E+00,  +0.0000000000000000E+00,  +3.5037795226191180E+00,  +3.5594408592800173E+00,  +3.4506043888966063E+00,  +3.5594408592800173E+00,  +2.7984600000000004E+00,  +3.6109744471936565E+00,  +1.2853049989157174E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8850000000000000E+02,  +8.3417813520622719E+00,  +8.3417813520622719E+00,  +0.0000000000000000E+00,  +3.5013919139064797E+00,  +3.5570288562190782E+00,  +3.4482392113552649E+00,  +3.5570288562190782E+00,  +2.7984600000000004E+00,  +2.8904678449420285E+00,  +1.0281477532432167E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8875000000000000E+02,  +8.3306719746135265E+00,  +8.3306719746135265E+00,  +0.0000000000000000E+00,  +3.5001997465466603E+00,  +3.5558244980941152E+00,  +3.4470582541893338E+00,  +3.5558244980941152E+00,  +2.7984600000000004E+00,  +2.8864289499037179E+00,  +1.0263634772075712E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
